Eviction ID,Address,City,Year,Eviction Notice Source Zipcode,File Date,Non Payment,Breach,Nuisance,Illegal Use,Failure to Sign Renewal,Access Denial,Unapproved Subtenant,Owner Move In,Demolition,Capital Improvement,Substantial Rehab,Ellis Act WithDrawal,Condo Conversion,Roommate Same Unit,Other Cause,Late Payments,Lead Remediation,Development,Good Samaritan Ends,Constraints Date,Supervisor District,Neighborhoods - Analysis Boundaries,Location,Shape,data_as_of,data_loaded_at
M251448,1600 Block Of Bush Street,San Francisco,2025,94109,8/7/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Western Addition,"    (37.788120733, -122.424404302)",POINT (-122.424404302 37.788120733),4/11/2026 0:00,4/11/2026 5:22
M251445,1000 Block Of Fillmore Street,San Francisco,2025,94115,8/7/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.779106802, -122.431789183)",POINT (-122.431789183 37.779106802),4/11/2026 0:00,4/11/2026 5:22
M251489,2400 Block Of 22nd Avenue,San Francisco,2025,94116,8/7/2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.741978854, -122.478770523)",POINT (-122.478770523 37.741978854),4/11/2026 0:00,4/11/2026 5:22
M251457,900 Block Of Leavenworth Street,San Francisco,2025,94109,8/8/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.789778452, -122.415533858)",POINT (-122.415533858 37.789778452),4/11/2026 0:00,4/11/2026 5:22
M251452,0 Block Of Townsend Street,San Francisco,2025,94107,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251449,0 Block Of Townsend Street,San Francisco,2025,94107,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251454,0 Block Of Townsend Street,San Francisco,2025,94107,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251451,0 Block Of Townsend Street,San Francisco,2025,94107,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251456,1100 Block Of Steiner Street,San Francisco,2025,94115,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.779811931, -122.433758569)",POINT (-122.433758569 37.779811931),4/11/2026 0:00,4/11/2026 5:22
M251450,0 Block Of Townsend Street,San Francisco,2025,94107,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251455,0 Block Of Church Street,San Francisco,2025,94114,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Hayes Valley,"    (37.769908892, -122.429111032)",POINT (-122.429111032 37.769908892),4/11/2026 0:00,4/11/2026 5:22
M251453,0 Block Of Townsend Street,San Francisco,2025,94107,8/8/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.781717539, -122.389147051)",POINT (-122.389147051 37.781717539),4/11/2026 0:00,4/11/2026 5:22
M251458,3500 Block Of 25th Street,San Francisco,2025,94110,8/11/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Mission,"    (37.750546168, -122.420751434)",POINT (-122.420751434 37.750546168),4/11/2026 0:00,4/11/2026 5:22
M251461,300 Block Of Euclid Avenue,San Francisco,2025,94118,8/11/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Presidio Heights,"    (37.784034372, -122.452302615)",POINT (-122.452302615 37.784034372),4/11/2026 0:00,4/11/2026 5:22
M251463,100 Block Of Grijalva Drive,San Francisco,2025,94132,8/11/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.715833582, -122.47979103)",POINT (-122.47979103 37.715833582),4/11/2026 0:00,4/11/2026 5:22
M251460,0 Block Of Miguel Street,San Francisco,2025,94131,8/11/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Glen Park,"    (37.739135068, -122.429736808)",POINT (-122.429736808 37.739135068),4/11/2026 0:00,4/11/2026 5:22
M251462,1100 Block Of Bush Street,San Francisco,2025,94109,8/11/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.789269247, -122.416205377)",POINT (-122.416205377 37.789269247),4/11/2026 0:00,4/11/2026 5:22
M251459,900 Block Of Valencia Street,San Francisco,2025,94110,8/11/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.757297561, -122.421224687)",POINT (-122.421224687 37.757297561),4/11/2026 0:00,4/11/2026 5:22
M251464,300 Block Of Berry Street,San Francisco,2025,94158,8/12/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.773112484, -122.396640077)",POINT (-122.396640077 37.773112484),4/11/2026 0:00,4/11/2026 5:22
M251465,1000 Block Of Bush Street,San Francisco,2025,94109,8/12/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.789478818, -122.414561131)",POINT (-122.414561131 37.789478818),4/11/2026 0:00,4/11/2026 5:22
M251395,2300 Block Of 21st Avenue,San Francisco,2025,94116,8/12/2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12/31/2030,4,Sunset/Parkside,"    (37.743892033, -122.477832467)",POINT (-122.477832467 37.743892033),4/11/2026 0:00,4/11/2026 5:22
M251466,100 Block Of 21st Avenue,San Francisco,2025,94121,8/12/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Outer Richmond,"    (37.785002127, -122.480861796)",POINT (-122.480861796 37.785002127),4/11/2026 0:00,4/11/2026 5:22
M251469,800 Block Of Union Street,San Francisco,2025,94133,8/13/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Russian Hill,"    (37.799982584, -122.413306427)",POINT (-122.413306427 37.799982584),4/11/2026 0:00,4/11/2026 5:22
M251468,3100 Block Of 16th Street,San Francisco,2025,94103,8/13/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.764758608, -122.423602301)",POINT (-122.423602301 37.764758608),4/11/2026 0:00,4/11/2026 5:22
M251471,900 Block Of Valencia Street,San Francisco,2025,94110,8/13/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.757297561, -122.421224687)",POINT (-122.421224687 37.757297561),4/11/2026 0:00,4/11/2026 5:22
M251473,1100 Block Of Pierce Street,San Francisco,2025,94115,8/13/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.780534637, -122.435588689)",POINT (-122.435588689 37.780534637),4/11/2026 0:00,4/11/2026 5:22
M251472,3000 Block Of Irving Street,San Francisco,2025,94122,8/13/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.762916732, -122.490514884)",POINT (-122.490514884 37.762916732),4/11/2026 0:00,4/11/2026 5:22
M251467,200 Block Of North Point Street,San Francisco,2025,94133,8/13/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.806806239, -122.41130875)",POINT (-122.41130875 37.806806239),4/11/2026 0:00,4/11/2026 5:22
M251470,900 Block Of Valencia Street,San Francisco,2025,94110,8/13/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.757297561, -122.421224687)",POINT (-122.421224687 37.757297561),4/11/2026 0:00,4/11/2026 5:22
M251476,3200 Block Of Jennings Street,San Francisco,2025,94124,8/14/2025,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Bayview Hunters Point,"    (37.719907946, -122.395201605)",POINT (-122.395201605 37.719907946),4/11/2026 0:00,4/11/2026 5:22
M251475,2300 Block Of Van Ness Avenue,San Francisco,2025,94109,8/14/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Marina,"    (37.797128885, -122.423869642)",POINT (-122.423869642 37.797128885),4/11/2026 0:00,4/11/2026 5:22
M251474,900 Block Of Post Street,San Francisco,2025,94109,8/14/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.787277155, -122.416825198)",POINT (-122.416825198 37.787277155),4/11/2026 0:00,4/11/2026 5:22
M251480,1800 Block Of Turk Street,San Francisco,2025,94115,8/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Western Addition,"    (37.779603304, -122.439579941)",POINT (-122.439579941 37.779603304),4/11/2026 0:00,4/11/2026 5:22
M251478,800 Block Of Ofarrell Street,San Francisco,2025,94109,8/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M251477,500 Block Of San Juan Avenue,San Francisco,2025,94112,8/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,11,Outer Mission,"    (37.726768867, -122.441241316)",POINT (-122.441241316 37.726768867),4/11/2026 0:00,4/11/2026 5:22
M251479,1400 Block Of Jones Street,San Francisco,2025,94108,8/15/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.794557702, -122.414668292)",POINT (-122.414668292 37.794557702),4/11/2026 0:00,4/11/2026 5:22
M251511,400 Block Of Wilde Avenue,San Francisco,2025,94134,8/15/2025,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,10,Visitacion Valley,"    (37.717602514, -122.406268256)",POINT (-122.406268256 37.717602514),4/11/2026 0:00,4/11/2026 5:22
M251485,0 Block Of Leavenworth Street,San Francisco,2025,94102,8/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.781403796, -122.41370265)",POINT (-122.41370265 37.781403796),4/11/2026 0:00,4/11/2026 5:22
M251482,1100 Block Of Howard Street,San Francisco,2025,94103,8/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.776494482, -122.411359137)",POINT (-122.411359137 37.776494482),4/11/2026 0:00,4/11/2026 5:22
M251481,3900 Block Of 23rd Street,San Francisco,2025,94114,8/18/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Noe Valley,"    (37.753146468, -122.430920904)",POINT (-122.430920904 37.753146468),4/11/2026 0:00,4/11/2026 5:22
M251484,0 Block Of Grijalva Drive,San Francisco,2025,94132,8/18/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,7,Lakeshore,"    (37.716896196, -122.478594373)",POINT (-122.478594373 37.716896196),4/11/2026 0:00,4/11/2026 5:22
M251483,0 Block Of Harriet Street,San Francisco,2025,94103,8/18/2025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,South of Market,"    (37.778661795, -122.406969943)",POINT (-122.406969943 37.778661795),4/11/2026 0:00,4/11/2026 5:22
M251487,800 Block Of Ofarrell Street,San Francisco,2025,94109,8/19/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M251486,700 Block Of Post Street,San Francisco,2025,94109,8/19/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Tenderloin,"    (37.787504496, -122.414163692)",POINT (-122.414163692 37.787504496),4/11/2026 0:00,4/11/2026 5:22
M251533,200 Block Of Carl Street,San Francisco,2025,94117,8/20/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,8,Inner Sunset,"    (37.765392125, -122.4535922)",POINT (-122.4535922 37.765392125),4/11/2026 0:00,4/11/2026 5:22
M251575,200 Block Of Sanchez Street,San Francisco,2025,94114,8/20/2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.765124918, -122.430884821)",POINT (-122.430884821 37.765124918),4/11/2026 0:00,4/11/2026 5:22
M251574,100 Block Of Oxford Street,San Francisco,2025,94134,8/20/2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/18/2030,11,Excelsior,"    (37.72797951, -122.420063213)",POINT (-122.420063213 37.72797951),4/11/2026 0:00,4/11/2026 5:22
M251534,500 Block Of Ellis Street,San Francisco,2025,94109,8/20/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.784498756, -122.415240041)",POINT (-122.415240041 37.784498756),4/11/2026 0:00,4/11/2026 5:22
M251532,400 Block Of China Basin Street,San Francisco,2025,94158,8/20/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.772134835, -122.388253013)",POINT (-122.388253013 37.772134835),4/11/2026 0:00,4/11/2026 5:22
M251535,3000 Block Of 24th Street,San Francisco,2025,94110,8/21/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.752560044, -122.412177433)",POINT (-122.412177433 37.752560044),4/11/2026 0:00,4/11/2026 5:22
M251537,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251549,300 Block Of Fulton Street,San Francisco,2025,94102,8/21/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.778797888, -122.422520702)",POINT (-122.422520702 37.778797888),4/11/2026 0:00,4/11/2026 5:22
M251538,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251541,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251540,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251542,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251546,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251539,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251543,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251544,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251548,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251547,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251545,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251536,1600 Block Of 15th Street,San Francisco,2025,94103,8/21/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.766703828, -122.420236789)",POINT (-122.420236789 37.766703828),4/11/2026 0:00,4/11/2026 5:22
M251552,400 Block Of Buena Vista Avenue,San Francisco,2025,94117,8/22/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.768080117, -122.438217184)",POINT (-122.438217184 37.768080117),4/11/2026 0:00,4/11/2026 5:22
M251550,1400 Block Of 32nd Street,San Francisco,2025,94122,8/22/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.760155201, -122.490789576)",POINT (-122.490789576 37.760155201),4/11/2026 0:00,4/11/2026 5:22
M251551,900 Block Of Ellsworth Street,San Francisco,2025,94110,8/22/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Bernal Heights,"    (37.732989148, -122.416561876)",POINT (-122.416561876 37.732989148),4/11/2026 0:00,4/11/2026 5:22
M251558,900 Block Of Valencia Street,San Francisco,2025,94110,8/25/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.757297561, -122.421224687)",POINT (-122.421224687 37.757297561),4/11/2026 0:00,4/11/2026 5:22
M251562,400 Block Of Silver Avenue,San Francisco,2025,94112,8/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,11,Excelsior,"    (37.728610598, -122.427897374)",POINT (-122.427897374 37.728610598),4/11/2026 0:00,4/11/2026 5:22
M251559,100 Block Of Bluxome Street,San Francisco,2025,94107,8/25/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.775107381, -122.399139376)",POINT (-122.399139376 37.775107381),4/11/2026 0:00,4/11/2026 5:22
M251560,3500 Block Of 25th Street,San Francisco,2025,94110,8/25/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Mission,"    (37.750546168, -122.420751434)",POINT (-122.420751434 37.750546168),4/11/2026 0:00,4/11/2026 5:22
M251554,1300 Block Of Gough Street,San Francisco,2025,94109,8/25/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Japantown,"    (37.785756962, -122.424841094)",POINT (-122.424841094 37.785756962),4/11/2026 0:00,4/11/2026 5:22
M251563,900 Block Of Sutter Street,San Francisco,2025,94109,8/25/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.78833714, -122.416017226)",POINT (-122.416017226 37.78833714),4/11/2026 0:00,4/11/2026 5:22
M251556,4100 Block Of Ocean Avenue,San Francisco,2025,94132,8/25/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.732195652, -122.488471464)",POINT (-122.488471464 37.732195652),4/11/2026 0:00,4/11/2026 5:22
M251557,4100 Block Of Ocean Avenue,San Francisco,2025,94132,8/25/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.732195652, -122.488471464)",POINT (-122.488471464 37.732195652),4/11/2026 0:00,4/11/2026 5:22
M251553,300 Block Of Fulton Street,San Francisco,2025,94102,8/25/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Hayes Valley,"    (37.778797888, -122.422520702)",POINT (-122.422520702 37.778797888),4/11/2026 0:00,4/11/2026 5:22
M251555,1400 Block Of California Street,San Francisco,2025,94109,8/25/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.790935008, -122.418223494)",POINT (-122.418223494 37.790935008),4/11/2026 0:00,4/11/2026 5:22
M251561,0 Block Of Sierra Street,San Francisco,2025,94107,8/25/2025,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,10,Potrero Hill,"    (37.75826882, -122.395614643)",POINT (-122.395614643 37.75826882),4/11/2026 0:00,4/11/2026 5:22
M251564,500 Block Of Ellis Street,San Francisco,2025,94109,8/26/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.784498756, -122.415240041)",POINT (-122.415240041 37.784498756),4/11/2026 0:00,4/11/2026 5:22
M251565,1000 Block Of Post Street,San Francisco,2025,94109,8/26/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,Nob Hill,"    (37.786986977, -122.419110401)",POINT (-122.419110401 37.786986977),4/11/2026 0:00,4/11/2026 5:22
M251566,3500 Block Of San Bruno Avenue,San Francisco,2025,94134,8/26/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Visitacion Valley,"    (37.71702025, -122.399987918)",POINT (-122.399987918 37.71702025),4/11/2026 0:00,4/11/2026 5:22
M251568,1300 Block Of Page Street,San Francisco,2025,94117,8/27/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Haight Ashbury,"    (37.771518792, -122.44302313)",POINT (-122.44302313 37.771518792),4/11/2026 0:00,4/11/2026 5:22
M251567,500 Block Of Lombard Street,San Francisco,2025,94133,8/27/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,North Beach,"    (37.803253994, -122.410058957)",POINT (-122.410058957 37.803253994),4/11/2026 0:00,4/11/2026 5:22
M251569,0 Block Of Reardon Road,San Francisco,2025,94124,8/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,10,Bayview Hunters Point,"    (37.729434959, -122.377022281)",POINT (-122.377022281 37.729434959),4/11/2026 0:00,4/11/2026 5:22
M251576,1200 Block Of 41st Avenue,San Francisco,2025,94122,8/28/2025,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10/26/2030,4,Sunset/Parkside,"    (37.763461049, -122.500833463)",POINT (-122.500833463 37.763461049),4/11/2026 0:00,4/11/2026 5:22
M251570,2200 Block Of Fillmore Street,San Francisco,2025,94115,8/28/2025,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,2,Pacific Heights,"    (37.790265405, -122.434183466)",POINT (-122.434183466 37.790265405),4/11/2026 0:00,4/11/2026 5:22
M251571,200 Block Of Arguello Boulevard,San Francisco,2025,94118,8/28/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Presidio Heights,"    (37.786156053, -122.459148202)",POINT (-122.459148202 37.786156053),4/11/2026 0:00,4/11/2026 5:22
M251572,700 Block Of Guerrero Street,San Francisco,2025,94110,8/28/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Mission,"    (37.758748688, -122.42364252)",POINT (-122.42364252 37.758748688),4/11/2026 0:00,4/11/2026 5:22
M251581,800 Block Of Ofarrell Street,San Francisco,2025,94109,8/29/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,Tenderloin,"    (37.78511799, -122.41873546)",POINT (-122.41873546 37.78511799),4/11/2026 0:00,4/11/2026 5:22
M251584,400 Block Of Berry Street,San Francisco,2025,94158,8/29/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.771366908, -122.399043696)",POINT (-122.399043696 37.771366908),4/11/2026 0:00,4/11/2026 5:22
M251585,300 Block Of Beale Street,San Francisco,2025,94105,8/29/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Financial District/South Beach,"    (37.788109658, -122.391902165)",POINT (-122.391902165 37.788109658),4/11/2026 0:00,4/11/2026 5:22
M251580,1200 Block Of 20th Avenue,San Francisco,2025,94122,8/29/2025,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,Sunset/Parkside,"    (37.764460043, -122.478188743)",POINT (-122.478188743 37.764460043),4/11/2026 0:00,4/11/2026 5:22
M251582,100 Block Of 14th Street,San Francisco,2025,94103,8/29/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,Mission,"    (37.768383552, -122.417249514)",POINT (-122.417249514 37.768383552),4/11/2026 0:00,4/11/2026 5:22
M251583,1200 Block Of 04th Street,San Francisco,2025,94158,8/29/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,Mission Bay,"    (37.772359929, -122.391397888)",POINT (-122.391397888 37.772359929),4/11/2026 0:00,4/11/2026 5:22
M251579,3800 Block Of 18th Street,San Francisco,2025,94114,8/29/2025,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,Castro/Upper Market,"    (37.761277299, -122.429469067)",POINT (-122.429469067 37.761277299),4/11/2026 0:00,4/11/2026 5:22
M251586,1100 Block Of Eddy Street,San Francisco,2025,94109,8/29/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,Western Addition,"    (37.782321235, -122.425763303)",POINT (-122.425763303 37.782321235),4/11/2026 0:00,4/11/2026 5:22
M251590,1300 Block Of 16th Street,San Francisco,2025,94103,9/2/2025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,Mission Bay,"    (37.766165601, -122.400252779)",POINT (-122.400252779 37.766165601),4/11/2026 0:00,4/11/2026 5:22
